__time,friendlyHostname,location,ipAddress,sneId,voltageAvg,voltageSum,wattageAvg,wattageSum,platform,type,vendor,model,interfaceName,hostname
Mon Apr 01 2024 01:27:15 GMT+0000 (Greenwich Mean Time),core-aln1,cf-c,10.162.3.12,20596620,27438.66667,1646320,154670.2833,9280217,21c,Device,nokia,7950-xrs-20,,core-aln1.cf-c.21cn-infra.bt.com
Mon Apr 01 2024 01:27:15 GMT+0000 (Greenwich Mean Time),core-aln2,cf-c,10.162.3.140,20596623,27489.43333,1649366,154155.6333,9249338,21c,Device,nokia,7950-xrs-20,,core-aln2.cf-c.21cn-infra.bt.com
Mon Apr 01 2024 01:27:15 GMT+0000 (Greenwich Mean Time),core-aln1,pe,10.162.3.10,20615566,28300.36667,1698022,162066.05,9723963,21c,Device,nokia,7950-xrs-20,,core-aln1.pe.21cn-infra.bt.com
Mon Apr 01 2024 01:28:02 GMT+0000 (Greenwich Mean Time),core-aln1,l-sws,10.162.3.49,20641899,24755.28571,1386296,131467.3929,7362174,21c,Device,nokia,7950-xrs-20,,core-aln1.l-sws.21cn-infra.bt.com
Mon Apr 01 2024 01:28:04 GMT+0000 (Greenwich Mean Time),core-aln2,cf-c,10.162.3.140,20596623,27487.6,1649256,154281.5,9256890,21c,Device,nokia,7950-xrs-20,,core-aln2.cf-c.21cn-infra.bt.com
Mon Apr 01 2024 01:28:07 GMT+0000 (Greenwich Mean Time),core-aln1,wv,10.162.3.13,20615614,24785.51786,1387989,132778.9286,7435620,21c,Device,nokia,7950-xrs-20,,core-aln1.wv.21cn-infra.bt.com
Mon Apr 01 2024 01:28:07 GMT+0000 (Greenwich Mean Time),core-aln2,l-sws,10.162.3.177,20641901,24739.92857,1385436,131668.7321,7373449,21c,Device,nokia,7950-xrs-20,,core-aln2.l-sws.21cn-infra.bt.com
Mon Apr 01 2024 01:28:11 GMT+0000 (Greenwich Mean Time),core-aln1,pe,10.162.3.10,20615566,28301.46667,1698088,162171.35,9730281,21c,Device,nokia,7950-xrs-20,,core-aln1.pe.21cn-infra.bt.com
Mon Apr 01 2024 01:28:11 GMT+0000 (Greenwich Mean Time),core-aln2,pe,10.162.3.138,20615569,28301.65,1698099,163951.3667,9837082,21c,Device,nokia,7950-xrs-20,,core-aln2.pe.21cn-infra.bt.com
Mon Apr 01 2024 01:28:13 GMT+0000 (Greenwich Mean Time),core-aln1,l-far,10.162.3.0,20607803,33930.20588,2307254,220105.7059,14967188,21c,Device,nokia,7950-xrs-20,,core-aln1.l-far.21cn-infra.bt.com
Mon Apr 01 2024 01:28:14 GMT+0000 (Greenwich Mean Time),core-aln2,l-far,10.162.3.128,20607805,33912.42647,2306045,222233.5588,15111882,21c,Device,nokia,7950-xrs-20,,core-aln2.l-far.21cn-infra.bt.com
Mon Apr 01 2024 01:28:15 GMT+0000 (Greenwich Mean Time),core-aln1,cf-c,10.162.3.12,20596620,27437.2,1646232,153713.7,9222822,21c,Device,nokia,7950-xrs-20,,core-aln1.cf-c.21cn-infra.bt.com
Mon Apr 01 2024 01:28:15 GMT+0000 (Greenwich Mean Time),core-aln2,wv,10.162.3.141,20615616,24782.375,1387813,129306.7679,7241179,21c,Device,nokia,7950-xrs-20,,core-aln2.wv.21cn-infra.bt.com
Mon Apr 01 2024 01:29:03 GMT+0000 (Greenwich Mean Time),core-aln2,l-sws,10.162.3.177,20641901,24739.53571,1385414,131810.9464,7381413,21c,Device,nokia,7950-xrs-20,,core-aln2.l-sws.21cn-infra.bt.com
Mon Apr 01 2024 01:29:06 GMT+0000 (Greenwich Mean Time),core-aln2,l-far,10.162.3.128,20607805,33911.77941,2306001,222296.1471,15116138,21c,Device,nokia,7950-xrs-20,,core-aln2.l-far.21cn-infra.bt.com
Mon Apr 01 2024 01:29:06 GMT+0000 (Greenwich Mean Time),core-aln1,wv,10.162.3.13,20615614,24785.125,1387967,132771.5357,7435206,21c,Device,nokia,7950-xrs-20,,core-aln1.wv.21cn-infra.bt.com
Mon Apr 01 2024 01:29:06 GMT+0000 (Greenwich Mean Time),core-aln1,l-sws,10.162.3.49,20641899,24755.67857,1386318,131496.8214,7363822,21c,Device,nokia,7950-xrs-20,,core-aln1.l-sws.21cn-infra.bt.com
Mon Apr 01 2024 01:29:07 GMT+0000 (Greenwich Mean Time),core-aln1,cf-c,10.162.3.12,20596620,27437.93333,1646276,153802.9833,9228179,21c,Device,nokia,7950-xrs-20,,core-aln1.cf-c.21cn-infra.bt.com
Mon Apr 01 2024 01:29:07 GMT+0000 (Greenwich Mean Time),core-aln2,cf-c,10.162.3.140,20596623,27485.4,1649124,154242.6,9254556,21c,Device,nokia,7950-xrs-20,,core-aln2.cf-c.21cn-infra.bt.com
Mon Apr 01 2024 01:29:07 GMT+0000 (Greenwich Mean Time),core-aln1,pe,10.162.3.10,20615566,28301.46667,1698088,162116.4,9726984,21c,Device,nokia,7950-xrs-20,,core-aln1.pe.21cn-infra.bt.com
Mon Apr 01 2024 01:29:07 GMT+0000 (Greenwich Mean Time),core-aln2,pe,10.162.3.138,20615569,28301.28333,1698077,163912.4333,9834746,21c,Device,nokia,7950-xrs-20,,core-aln2.pe.21cn-infra.bt.com
Mon Apr 01 2024 01:29:07 GMT+0000 (Greenwich Mean Time),core-aln2,wv,10.162.3.141,20615616,24782.76786,1387835,129353.3214,7243786,21c,Device,nokia,7950-xrs-20,,core-aln2.wv.21cn-infra.bt.com
Mon Apr 01 2024 01:29:13 GMT+0000 (Greenwich Mean Time),core-aln1,l-far,10.162.3.0,20607803,33930.20588,2307254,220140.0441,14969523,21c,Device,nokia,7950-xrs-20,,core-aln1.l-far.21cn-infra.bt.com
Mon Apr 01 2024 01:30:07 GMT+0000 (Greenwich Mean Time),core-aln2,l-far,10.162.3.128,20607805,33911.77941,2306001,222213.3676,15110509,21c,Device,nokia,7950-xrs-20,,core-aln2.l-far.21cn-infra.bt.com
Mon Apr 01 2024 01:30:07 GMT+0000 (Greenwich Mean Time),core-aln2,l-sws,10.162.3.177,20641901,24740.32143,1385458,131840.3571,7383060,21c,Device,nokia,7950-xrs-20,,core-aln2.l-sws.21cn-infra.bt.com
Mon Apr 01 2024 01:30:08 GMT+0000 (Greenwich Mean Time),core-aln2,cf-c,10.162.3.140,20596623,27485.4,1649124,154171.65,9250299,21c,Device,nokia,7950-xrs-20,,core-aln2.cf-c.21cn-infra.bt.com
Mon Apr 01 2024 01:30:12 GMT+0000 (Greenwich Mean Time),core-aln1,cf-c,10.162.3.12,20596620,27439.4,1646364,154670.3167,9280219,21c,Device,nokia,7950-xrs-20,,core-aln1.cf-c.21cn-infra.bt.com
Mon Apr 01 2024 01:30:13 GMT+0000 (Greenwich Mean Time),core-aln1,l-far,10.162.3.0,20607803,33929.88235,2307232,220047.1471,14963206,21c,Device,nokia,7950-xrs-20,,core-aln1.l-far.21cn-infra.bt.com
Mon Apr 01 2024 01:30:13 GMT+0000 (Greenwich Mean Time),core-aln2,pe,10.162.3.138,20615569,28302.01667,1698121,163951.35,9837081,21c,Device,nokia,7950-xrs-20,,core-aln2.pe.21cn-infra.bt.com
Mon Apr 01 2024 01:30:15 GMT+0000 (Greenwich Mean Time),core-aln1,wv,10.162.3.13,20615614,24784.73214,1387945,132783.8214,7435894,21c,Device,nokia,7950-xrs-20,,core-aln1.wv.21cn-infra.bt.com
Mon Apr 01 2024 01:30:15 GMT+0000 (Greenwich Mean Time),core-aln2,wv,10.162.3.141,20615616,24783.92857,1387900,129466.1071,7250102,21c,Device,nokia,7950-xrs-20,,core-aln2.wv.21cn-infra.bt.com
Mon Apr 01 2024 01:30:15 GMT+0000 (Greenwich Mean Time),core-aln1,l-sws,10.162.3.49,20641899,24755.28571,1386296,131484.5536,7363135,21c,Device,nokia,7950-xrs-20,,core-aln1.l-sws.21cn-infra.bt.com
Mon Apr 01 2024 01:30:16 GMT+0000 (Greenwich Mean Time),core-aln1,pe,10.162.3.10,20615566,28301.1,1698066,162159.8833,9729593,21c,Device,nokia,7950-xrs-20,,core-aln1.pe.21cn-infra.bt.com
Mon Apr 01 2024 01:31:03 GMT+0000 (Greenwich Mean Time),core-aln2,wv,10.162.3.141,20615616,24783.92857,1387900,129537.1964,7254083,21c,Device,nokia,7950-xrs-20,,core-aln2.wv.21cn-infra.bt.com
Mon Apr 01 2024 01:31:07 GMT+0000 (Greenwich Mean Time),core-aln2,cf-c,10.162.3.140,20596623,27483.2,1648992,155789.5833,9347375,21c,Device,nokia,7950-xrs-20,,core-aln2.cf-c.21cn-infra.bt.com
Mon Apr 01 2024 01:31:11 GMT+0000 (Greenwich Mean Time),core-aln1,cf-c,10.162.3.12,20596620,27439.76667,1646386,154686.3167,9281179,21c,Device,nokia,7950-xrs-20,,core-aln1.cf-c.21cn-infra.bt.com
Mon Apr 01 2024 01:31:11 GMT+0000 (Greenwich Mean Time),core-aln1,wv,10.162.3.13,20615614,24785.125,1387967,132700.4464,7431225,21c,Device,nokia,7950-xrs-20,,core-aln1.wv.21cn-infra.bt.com
Mon Apr 01 2024 01:31:11 GMT+0000 (Greenwich Mean Time),core-aln1,l-sws,10.162.3.49,20641899,24755.67857,1386318,131484.5536,7363135,21c,Device,nokia,7950-xrs-20,,core-aln1.l-sws.21cn-infra.bt.com
Mon Apr 01 2024 01:31:14 GMT+0000 (Greenwich Mean Time),core-aln2,l-sws,10.162.3.177,20641901,24739.14286,1385392,131911.4643,7387042,21c,Device,nokia,7950-xrs-20,,core-aln2.l-sws.21cn-infra.bt.com
Mon Apr 01 2024 01:31:15 GMT+0000 (Greenwich Mean Time),core-aln1,pe,10.162.3.10,20615566,28301.46667,1698088,162260.6,9735636,21c,Device,nokia,7950-xrs-20,,core-aln1.pe.21cn-infra.bt.com
Mon Apr 01 2024 01:31:15 GMT+0000 (Greenwich Mean Time),core-aln2,pe,10.162.3.138,20615569,28303.11667,1698187,164017.7167,9841063,21c,Device,nokia,7950-xrs-20,,core-aln2.pe.21cn-infra.bt.com
Mon Apr 01 2024 01:31:17 GMT+0000 (Greenwich Mean Time),core-aln1,l-far,10.162.3.0,20607803,33930.20588,2307254,220077.4412,14965266,21c,Device,nokia,7950-xrs-20,,core-aln1.l-far.21cn-infra.bt.com
Mon Apr 01 2024 01:31:21 GMT+0000 (Greenwich Mean Time),core-aln2,l-far,10.162.3.128,20607805,33911.45588,2305979,222237.5882,15112156,21c,Device,nokia,7950-xrs-20,,core-aln2.l-far.21cn-infra.bt.com
Mon Apr 01 2024 01:32:03 GMT+0000 (Greenwich Mean Time),core-aln1,wv,10.162.3.13,20615614,24785.51786,1387989,132675.9107,7429851,21c,Device,nokia,7950-xrs-20,,core-aln1.wv.21cn-infra.bt.com
Mon Apr 01 2024 01:32:10 GMT+0000 (Greenwich Mean Time),core-aln1,l-far,10.162.3.0,20607803,33929.88235,2307232,220067.3529,14964580,21c,Device,nokia,7950-xrs-20,,core-aln1.l-far.21cn-infra.bt.com
Mon Apr 01 2024 01:32:10 GMT+0000 (Greenwich Mean Time),core-aln2,l-far,10.162.3.128,20607805,33912.10294,2306023,222257.7794,15113529,21c,Device,nokia,7950-xrs-20,,core-aln2.l-far.21cn-infra.bt.com
Mon Apr 01 2024 01:32:10 GMT+0000 (Greenwich Mean Time),core-aln1,l-sws,10.162.3.49,20641899,24755.28571,1386296,131489.4464,7363409,21c,Device,nokia,7950-xrs-20,,core-aln1.l-sws.21cn-infra.bt.com
Mon Apr 01 2024 01:32:11 GMT+0000 (Greenwich Mean Time),core-aln2,cf-c,10.162.3.140,20596623,27482.46667,1648948,155691.2333,9341474,21c,Device,nokia,7950-xrs-20,,core-aln2.cf-c.21cn-infra.bt.com
Mon Apr 01 2024 01:32:11 GMT+0000 (Greenwich Mean Time),core-aln1,pe,10.162.3.10,20615566,28300.73333,1698044,162244.55,9734673,21c,Device,nokia,7950-xrs-20,,core-aln1.pe.21cn-infra.bt.com
Mon Apr 01 2024 01:32:11 GMT+0000 (Greenwich Mean Time),core-aln2,pe,10.162.3.138,20615569,28304.21667,1698253,162354.65,9741279,21c,Device,nokia,7950-xrs-20,,core-aln2.pe.21cn-infra.bt.com
Mon Apr 01 2024 01:32:11 GMT+0000 (Greenwich Mean Time),core-aln2,wv,10.162.3.141,20615616,24782.375,1387813,129620.5714,7258752,21c,Device,nokia,7950-xrs-20,,core-aln2.wv.21cn-infra.bt.com
Mon Apr 01 2024 01:32:11 GMT+0000 (Greenwich Mean Time),core-aln2,l-sws,10.162.3.177,20641901,24739.53571,1385414,131916.375,7387317,21c,Device,nokia,7950-xrs-20,,core-aln2.l-sws.21cn-infra.bt.com
Mon Apr 01 2024 01:32:15 GMT+0000 (Greenwich Mean Time),core-aln1,cf-c,10.162.3.12,20596620,27438.3,1646298,153846.4333,9230786,21c,Device,nokia,7950-xrs-20,,core-aln1.cf-c.21cn-infra.bt.com
Mon Apr 01 2024 01:33:02 GMT+0000 (Greenwich Mean Time),core-aln1,l-sws,10.162.3.49,20641899,24755.67857,1386318,131455.125,7361487,21c,Device,nokia,7950-xrs-20,,core-aln1.l-sws.21cn-infra.bt.com
Mon Apr 01 2024 01:33:07 GMT+0000 (Greenwich Mean Time),core-aln1,cf-c,10.162.3.12,20596620,27437.93333,1646276,154674.8667,9280492,21c,Device,nokia,7950-xrs-20,,core-aln1.cf-c.21cn-infra.bt.com
Mon Apr 01 2024 01:33:11 GMT+0000 (Greenwich Mean Time),core-aln1,pe,10.162.3.10,20615566,28301.1,1698066,162187.3667,9731242,21c,Device,nokia,7950-xrs-20,,core-aln1.pe.21cn-infra.bt.com
Mon Apr 01 2024 01:33:11 GMT+0000 (Greenwich Mean Time),core-aln2,pe,10.162.3.138,20615569,28304.58333,1698275,162443.9167,9746635,21c,Device,nokia,7950-xrs-20,,core-aln2.pe.21cn-infra.bt.com
Mon Apr 01 2024 01:33:11 GMT+0000 (Greenwich Mean Time),core-aln1,wv,10.162.3.13,20615614,24784.73214,1387945,132742.125,7433559,21c,Device,nokia,7950-xrs-20,,core-aln1.wv.21cn-infra.bt.com
Mon Apr 01 2024 01:33:11 GMT+0000 (Greenwich Mean Time),core-aln2,wv,10.162.3.141,20615616,24779.23214,1387637,131388.3929,7357750,21c,Device,nokia,7950-xrs-20,,core-aln2.wv.21cn-infra.bt.com
Mon Apr 01 2024 01:33:11 GMT+0000 (Greenwich Mean Time),core-aln2,l-sws,10.162.3.177,20641901,24734.03571,1385106,133679.2857,7486040,21c,Device,nokia,7950-xrs-20,,core-aln2.l-sws.21cn-infra.bt.com
Mon Apr 01 2024 01:33:13 GMT+0000 (Greenwich Mean Time),core-aln1,l-far,10.162.3.0,20607803,33929.55882,2307210,220022.9265,14961559,21c,Device,nokia,7950-xrs-20,,core-aln1.l-far.21cn-infra.bt.com
Mon Apr 01 2024 01:33:15 GMT+0000 (Greenwich Mean Time),core-aln2,cf-c,10.162.3.140,20596623,27483.93333,1649036,155652.3,9339138,21c,Device,nokia,7950-xrs-20,,core-aln2.cf-c.21cn-infra.bt.com
Mon Apr 01 2024 01:33:17 GMT+0000 (Greenwich Mean Time),core-aln2,l-far,10.162.3.128,20607805,33911.77941,2306001,222223.4559,15111195,21c,Device,nokia,7950-xrs-20,,core-aln2.l-far.21cn-infra.bt.com
Mon Apr 01 2024 01:34:03 GMT+0000 (Greenwich Mean Time),core-aln2,l-sws,10.162.3.177,20641901,24734.42857,1385128,133549.3393,7478763,21c,Device,nokia,7950-xrs-20,,core-aln2.l-sws.21cn-infra.bt.com
Mon Apr 01 2024 01:34:07 GMT+0000 (Greenwich Mean Time),core-aln1,cf-c,10.162.3.12,20596620,27437.93333,1646276,153818.9833,9229139,21c,Device,nokia,7950-xrs-20,,core-aln1.cf-c.21cn-infra.bt.com
Mon Apr 01 2024 01:34:07 GMT+0000 (Greenwich Mean Time),core-aln1,wv,10.162.3.13,20615614,24784.73214,1387945,132700.4464,7431225,21c,Device,nokia,7950-xrs-20,,core-aln1.wv.21cn-infra.bt.com
Mon Apr 01 2024 01:34:09 GMT+0000 (Greenwich Mean Time),core-aln1,l-far,10.162.3.0,20607803,33929.55882,2307210,220057.2353,14963892,21c,Device,nokia,7950-xrs-20,,core-aln1.l-far.21cn-infra.bt.com
Mon Apr 01 2024 01:34:10 GMT+0000 (Greenwich Mean Time),core-aln2,l-far,10.162.3.128,20607805,33912.42647,2306045,222271.8971,15114489,21c,Device,nokia,7950-xrs-20,,core-aln2.l-far.21cn-infra.bt.com
Mon Apr 01 2024 01:34:10 GMT+0000 (Greenwich Mean Time),core-aln1,l-sws,10.162.3.49,20641899,24754.89286,1386274,131455.125,7361487,21c,Device,nokia,7950-xrs-20,,core-aln1.l-sws.21cn-infra.bt.com
Mon Apr 01 2024 01:34:11 GMT+0000 (Greenwich Mean Time),core-aln2,pe,10.162.3.138,20615569,28303.85,1698231,162565.2,9753912,21c,Device,nokia,7950-xrs-20,,core-aln2.pe.21cn-infra.bt.com
Mon Apr 01 2024 01:34:14 GMT+0000 (Greenwich Mean Time),core-aln2,wv,10.162.3.141,20615616,24775.71429,1387440,131140.7857,7343884,21c,Device,nokia,7950-xrs-20,,core-aln2.wv.21cn-infra.bt.com
Mon Apr 01 2024 01:34:15 GMT+0000 (Greenwich Mean Time),core-aln2,cf-c,10.162.3.140,20596623,27486.5,1649190,153963.4667,9237808,21c,Device,nokia,7950-xrs-20,,core-aln2.cf-c.21cn-infra.bt.com
Mon Apr 01 2024 01:34:15 GMT+0000 (Greenwich Mean Time),core-aln1,pe,10.162.3.10,20615566,28301.46667,1698088,162265.15,9735909,21c,Device,nokia,7950-xrs-20,,core-aln1.pe.21cn-infra.bt.com
Mon Apr 01 2024 01:35:02 GMT+0000 (Greenwich Mean Time),core-aln1,l-sws,10.162.3.49,20641899,24755.28571,1386296,131460.0179,7361761,21c,Device,nokia,7950-xrs-20,,core-aln1.l-sws.21cn-infra.bt.com
Mon Apr 01 2024 01:35:03 GMT+0000 (Greenwich Mean Time),core-aln2,wv,10.162.3.141,20615616,24776.5,1387484,131077.0357,7340314,21c,Device,nokia,7950-xrs-20,,core-aln2.wv.21cn-infra.bt.com
Mon Apr 01 2024 01:35:07 GMT+0000 (Greenwich Mean Time),core-aln2,cf-c,10.162.3.140,20596623,27485.76667,1649146,153929.1167,9235747,21c,Device,nokia,7950-xrs-20,,core-aln2.cf-c.21cn-infra.bt.com
Mon Apr 01 2024 01:35:07 GMT+0000 (Greenwich Mean Time),core-aln1,wv,10.162.3.13,20615614,24784.73214,1387945,132771.5357,7435206,21c,Device,nokia,7950-xrs-20,,core-aln1.wv.21cn-infra.bt.com
Mon Apr 01 2024 01:35:11 GMT+0000 (Greenwich Mean Time),core-aln1,cf-c,10.162.3.12,20596620,27438.3,1646298,155580.4333,9334826,21c,Device,nokia,7950-xrs-20,,core-aln1.cf-c.21cn-infra.bt.com
Mon Apr 01 2024 01:35:11 GMT+0000 (Greenwich Mean Time),core-aln1,pe,10.162.3.10,20615566,28301.46667,1698088,162249.1667,9734950,21c,Device,nokia,7950-xrs-20,,core-aln1.pe.21cn-infra.bt.com
Mon Apr 01 2024 01:35:11 GMT+0000 (Greenwich Mean Time),core-aln2,pe,10.162.3.138,20615569,28301.28333,1698077,164235.0667,9854104,21c,Device,nokia,7950-xrs-20,,core-aln2.pe.21cn-infra.bt.com
Mon Apr 01 2024 01:35:11 GMT+0000 (Greenwich Mean Time),core-aln2,l-sws,10.162.3.177,20641901,24736.78571,1385260,132490.1071,7419446,21c,Device,nokia,7950-xrs-20,,core-aln2.l-sws.21cn-infra.bt.com
Mon Apr 01 2024 01:35:13 GMT+0000 (Greenwich Mean Time),core-aln1,l-far,10.162.3.0,20607803,33930.52941,2307276,220067.3676,14964581,21c,Device,nokia,7950-xrs-20,,core-aln1.l-far.21cn-infra.bt.com
Mon Apr 01 2024 01:35:13 GMT+0000 (Greenwich Mean Time),core-aln2,l-far,10.162.3.128,20607805,33912.42647,2306045,222179.0294,15108174,21c,Device,nokia,7950-xrs-20,,core-aln2.l-far.21cn-infra.bt.com
Mon Apr 01 2024 01:36:02 GMT+0000 (Greenwich Mean Time),core-aln1,l-sws,10.162.3.49,20641899,24754.89286,1386274,131450.2143,7361212,21c,Device,nokia,7950-xrs-20,,core-aln1.l-sws.21cn-infra.bt.com
Mon Apr 01 2024 01:36:03 GMT+0000 (Greenwich Mean Time),core-aln2,l-sws,10.162.3.177,20641901,24736.78571,1385260,131479.9464,7362877,21c,Device,nokia,7950-xrs-20,,core-aln2.l-sws.21cn-infra.bt.com
Mon Apr 01 2024 01:36:07 GMT+0000 (Greenwich Mean Time),core-aln1,pe,10.162.3.10,20615566,28301.46667,1698088,162175.9167,9730555,21c,Device,nokia,7950-xrs-20,,core-aln1.pe.21cn-infra.bt.com
Mon Apr 01 2024 01:36:07 GMT+0000 (Greenwich Mean Time),core-aln2,pe,10.162.3.138,20615569,28299.81667,1697989,164063.4333,9843806,21c,Device,nokia,7950-xrs-20,,core-aln2.pe.21cn-infra.bt.com
Mon Apr 01 2024 01:36:07 GMT+0000 (Greenwich Mean Time),core-aln2,wv,10.162.3.141,20615616,24777.67857,1387550,130952,7333312,21c,Device,nokia,7950-xrs-20,,core-aln2.wv.21cn-infra.bt.com
Mon Apr 01 2024 01:36:08 GMT+0000 (Greenwich Mean Time),core-aln1,cf-c,10.162.3.12,20596620,27438.66667,1646320,154713.7667,9282826,21c,Device,nokia,7950-xrs-20,,core-aln1.cf-c.21cn-infra.bt.com
Mon Apr 01 2024 01:36:11 GMT+0000 (Greenwich Mean Time),core-aln1,wv,10.162.3.13,20615614,24785.125,1387967,132724.9821,7432599,21c,Device,nokia,7950-xrs-20,,core-aln1.wv.21cn-infra.bt.com
Mon Apr 01 2024 01:36:13 GMT+0000 (Greenwich Mean Time),core-aln1,l-far,10.162.3.0,20607803,33929.88235,2307232,219988.6029,14959225,21c,Device,nokia,7950-xrs-20,,core-aln1.l-far.21cn-infra.bt.com
Mon Apr 01 2024 01:36:15 GMT+0000 (Greenwich Mean Time),core-aln2,cf-c,10.162.3.140,20596623,27487.23333,1649234,154084.7333,9245084,21c,Device,nokia,7950-xrs-20,,core-aln2.cf-c.21cn-infra.bt.com
Mon Apr 01 2024 01:36:17 GMT+0000 (Greenwich Mean Time),core-aln2,l-far,10.162.3.128,20607805,33911.13235,2305957,222257.7794,15113529,21c,Device,nokia,7950-xrs-20,,core-aln2.l-far.21cn-infra.bt.com
Mon Apr 01 2024 01:37:02 GMT+0000 (Greenwich Mean Time),core-aln1,l-sws,10.162.3.49,20641899,24755.67857,1386318,131467.3929,7362174,21c,Device,nokia,7950-xrs-20,,core-aln1.l-sws.21cn-infra.bt.com
Mon Apr 01 2024 01:37:02 GMT+0000 (Greenwich Mean Time),core-aln2,l-sws,10.162.3.177,20641901,24737.57143,1385304,131580.4821,7368507,21c,Device,nokia,7950-xrs-20,,core-aln2.l-sws.21cn-infra.bt.com
Mon Apr 01 2024 01:37:03 GMT+0000 (Greenwich Mean Time),core-aln2,pe,10.162.3.138,20615569,28298.35,1697901,163859.7833,9831587,21c,Device,nokia,7950-xrs-20,,core-aln2.pe.21cn-infra.bt.com
Mon Apr 01 2024 01:37:06 GMT+0000 (Greenwich Mean Time),core-aln1,wv,10.162.3.13,20615614,24785.125,1387967,132771.5357,7435206,21c,Device,nokia,7950-xrs-20,,core-aln1.wv.21cn-infra.bt.com
Mon Apr 01 2024 01:37:07 GMT+0000 (Greenwich Mean Time),core-aln1,cf-c,10.162.3.12,20596620,27439.03333,1646342,154638.25,9278295,21c,Device,nokia,7950-xrs-20,,core-aln1.cf-c.21cn-infra.bt.com
Mon Apr 01 2024 01:37:07 GMT+0000 (Greenwich Mean Time),core-aln1,pe,10.162.3.10,20615566,28301.1,1698066,162233.15,9733989,21c,Device,nokia,7950-xrs-20,,core-aln1.pe.21cn-infra.bt.com
Mon Apr 01 2024 01:37:11 GMT+0000 (Greenwich Mean Time),core-aln2,cf-c,10.162.3.140,20596623,27487.23333,1649234,154178.5167,9250711,21c,Device,nokia,7950-xrs-20,,core-aln2.cf-c.21cn-infra.bt.com
Mon Apr 01 2024 01:37:13 GMT+0000 (Greenwich Mean Time),core-aln1,l-far,10.162.3.0,20607803,33930.52941,2307276,220061.2647,14964166,21c,Device,nokia,7950-xrs-20,,core-aln1.l-far.21cn-infra.bt.com
Mon Apr 01 2024 01:37:14 GMT+0000 (Greenwich Mean Time),core-aln2,wv,10.162.3.141,20615616,24780.41071,1387703,130998.5714,7335920,21c,Device,nokia,7950-xrs-20,,core-aln2.wv.21cn-infra.bt.com
Mon Apr 01 2024 01:37:17 GMT+0000 (Greenwich Mean Time),core-aln2,l-far,10.162.3.128,20607805,33911.77941,2306001,222193.1324,15109133,21c,Device,nokia,7950-xrs-20,,core-aln2.l-far.21cn-infra.bt.com
Mon Apr 01 2024 01:38:06 GMT+0000 (Greenwich Mean Time),core-aln1,l-sws,10.162.3.49,20641899,24755.67857,1386318,131433.0893,7360253,21c,Device,nokia,7950-xrs-20,,core-aln1.l-sws.21cn-infra.bt.com
Mon Apr 01 2024 01:38:07 GMT+0000 (Greenwich Mean Time),core-aln2,wv,10.162.3.141,20615616,24780.01786,1387681,130981.4286,7334960,21c,Device,nokia,7950-xrs-20,,core-aln2.wv.21cn-infra.bt.com
Mon Apr 01 2024 01:38:07 GMT+0000 (Greenwich Mean Time),core-aln2,l-sws,10.162.3.177,20641901,24739.53571,1385414,131685.8929,7374410,21c,Device,nokia,7950-xrs-20,,core-aln2.l-sws.21cn-infra.bt.com
Mon Apr 01 2024 01:38:11 GMT+0000 (Greenwich Mean Time),core-aln2,cf-c,10.162.3.140,20596623,27487.23333,1649234,154221.9833,9253319,21c,Device,nokia,7950-xrs-20,,core-aln2.cf-c.21cn-infra.bt.com
Mon Apr 01 2024 01:38:11 GMT+0000 (Greenwich Mean Time),core-aln1,wv,10.162.3.13,20615614,24785.51786,1387989,132749.5179,7433973,21c,Device,nokia,7950-xrs-20,,core-aln1.wv.21cn-infra.bt.com
Mon Apr 01 2024 01:38:13 GMT+0000 (Greenwich Mean Time),core-aln2,l-far,10.162.3.128,20607805,33910.80882,2305935,222213.3529,15110508,21c,Device,nokia,7950-xrs-20,,core-aln2.l-far.21cn-infra.bt.com
Mon Apr 01 2024 01:38:15 GMT+0000 (Greenwich Mean Time),core-aln1,cf-c,10.162.3.12,20596620,27437.93333,1646276,154720.65,9283239,21c,Device,nokia,7950-xrs-20,,core-aln1.cf-c.21cn-infra.bt.com
Mon Apr 01 2024 01:38:17 GMT+0000 (Greenwich Mean Time),core-aln1,l-far,10.162.3.0,20607803,33930.20588,2307254,220047.1618,14963207,21c,Device,nokia,7950-xrs-20,,core-aln1.l-far.21cn-infra.bt.com
Mon Apr 01 2024 01:38:18 GMT+0000 (Greenwich Mean Time),core-aln1,pe,10.162.3.10,20615566,28300,1698000,162214.8167,9732889,21c,Device,nokia,7950-xrs-20,,core-aln1.pe.21cn-infra.bt.com
Mon Apr 01 2024 01:38:18 GMT+0000 (Greenwich Mean Time),core-aln2,pe,10.162.3.138,20615569,28298.71667,1697923,163706.5,9822390,21c,Device,nokia,7950-xrs-20,,core-aln2.pe.21cn-infra.bt.com
Mon Apr 01 2024 01:39:02 GMT+0000 (Greenwich Mean Time),core-aln1,l-sws,10.162.3.49,20641899,24755.67857,1386318,131437.9464,7360525,21c,Device,nokia,7950-xrs-20,,core-aln1.l-sws.21cn-infra.bt.com
Mon Apr 01 2024 01:39:06 GMT+0000 (Greenwich Mean Time),core-aln1,wv,10.162.3.13,20615614,24785.125,1387967,132724.9643,7432598,21c,Device,nokia,7950-xrs-20,,core-aln1.wv.21cn-infra.bt.com
